TRADE_DATE,SEC_CODE,SYMBOL1,MARKET,VOLUME,TRADE_QTY,NO_OF_TRADES,LOW,BEST_ASK_PRICE,BEST_ASK_QTY,BEST_BID_PRICE,BEST_BID_QTY
20/12/2022,131034,SITT,1,5248.86,5516,14,0.94,1.29,1490.0,1.79,450.0
20/12/2022,131064,ABLA,0,360.0,6000,3,0.06,1.05,10000.0,1.55,210500.0
20/12/2022,131069,UINV,2,82545.79,126173,54,0.65,2.22,26839.0,2.7,8018.0
20/12/2022,131073,ULDC,2,18004.95,10935,15,1.61,1.32,370.0,1.82,571.0
20/12/2022,131076,JNTH,2,12491.68,35173,24,0.35,1.53,10500.0,2.02,52882.0
20/12/2022,131077,SPIC,1,2845.6,3510,7,0.81,1.14,12869.0,1.64,61635.0
20/12/2022,131082,AEIV,2,270.0,500,1,0.54,1.0,8000.0,1.5,3502.0
20/12/2022,131087,REDV,2,18796.24,27030,28,0.66,1.62,6575.0,2.11,150.0
20/12/2022,131097,CEIG,2,4978.5,15555,20,0.32,1.44,31245.0,1.93,2120.0
20/12/2022,131098,MALL,2,10.6,20,1,0.53,1.0,730.0,1.5,300.0
20/12/2022,131206,JTEL,1,402696.14,170889,101,2.34,3.3,162.0,3.77,5295.0
20/12/2022,131207,CICO,2,2504.2,1318,2,1.9,1.02,5000.0,1.52,500.0
20/12/2022,131208,NAQL,2,294.0,2100,3,0.14,1.05,6515.0,1.55,124810.0
20/12/2022,131213,RJAL,0,4.86,27,1,0.18,1.0,21922.0,1.5,83586.0
20/12/2022,131217,IPRO,0,190.0,2100,3,0.09,1.05,143033.0,1.55,18050.0
20/12/2022,131224,IBFM,2,11795.1,76835,37,0.15,1.83,11750.0,2.32,23226.0
20/12/2022,131225,INMA,2,1103.64,3231,6,0.34,1.11,352.0,1.61,5250.0
20/12/2022,131226,INVH,0,450.0,1000,4,0.45,1.07,500.0,1.57,2200.0
20/12/2022,131227,AMWL,0,1172.6,10660,7,0.11,1.14,18400.0,1.64,100425.0
20/12/2022,131230,SECO,0,1030.45,2937,9,0.35,1.18,82.0,1.68,1450.0
20/12/2022,131232,CEBC,2,312043.7,660600,8,0.46,1.16,2940.0,1.66,200.0
20/12/2022,131234,AMAD,2,375.0,500,1,0.75,1.0,200.0,1.5,1000.0
20/12/2022,131235,WIVA,2,694.0,3150,5,0.22,1.09,3399.0,1.59,7000.0
20/12/2022,131236,IHCO,2,23441.22,62232,54,0.36,2.22,8550.0,2.7,37972.0
20/12/2022,131237,EMAR,0,1969.5,6565,2,0.3,1.02,3500.0,1.52,13926.0
20/12/2022,131238,NOTI,2,2441.78,2739,29,0.87,1.64,200.0,2.13,100.0
20/12/2022,131239,PHNX,2,21301.19,133091,48,0.16,2.08,5000.0,2.57,453460.0
20/12/2022,131241,COHO,2,10.8,15,2,0.72,1.02,1069.0,1.52,15260.0
20/12/2022,131243,MSFT,2,4722.3,10565,15,0.44,1.32,34560.0,1.82,300.0
20/12/2022,131245,NCMD,2,247.5,150,3,1.62,1.05,79.0,1.55,30.0
20/12/2022,131246,HIPR,2,2909.6,11638,15,0.25,1.32,6447.0,1.82,1399.0
20/12/2022,131247,UNAI,2,32610.5,70630,33,0.46,1.74,10479.0,2.23,290.0
20/12/2022,131249,SANA,2,756.0,2100,6,0.36,1.11,1000.0,1.61,1205.0
20/12/2022,131251,FFCO,2,60.5,110,3,0.55,1.05,10200.0,1.55,13890.0
20/12/2022,131256,ABUS,2,115.0,250,1,0.46,1.0,1350.0,1.5,2411.0
20/12/2022,131262,RUMM,2,8842.1,58934,10,0.15,1.2,321620.0,1.7,215049.0
20/12/2022,131265,THDI,2,17146.01,16388,54,1.01,2.22,1198.0,2.7,420.0
20/12/2022,131267,KAFA,2,8100.8,10710,18,0.75,1.4,5590.0,1.89,5200.0
20/12/2022,131268,THMA,2,1632.7,5100,6,0.32,1.11,6432.0,1.61,11610.0
20/12/2022,131269,FRST,2,20532.0,85550,20,0.24,1.44,8988.0,1.93,5000.0
20/12/2022,131270,PROF,2,5627.94,12234,3,0.46,1.05,13210.0,1.55,23913.0
20/12/2022,131274,DARA,1,225.92,502,3,0.45,1.05,3467.0,1.55,291.0
20/12/2022,131275,SABK,2,2487.25,5305,3,0.45,1.05,500.0,1.55,6695.0
20/12/2022,131278,SHRA,2,1401.42,2002,4,0.7,1.07,1998.0,1.57,13510.0
20/12/2022,131283,SURA,2,8140.0,22000,11,0.37,1.23,15441.0,1.73,5000.0
20/12/2022,131286,MANE,1,370.22,214,4,1.73,1.07,85.0,1.57,1550.0
20/12/2022,131287,ENTK,2,1249.2,3470,7,0.36,1.14,4269.0,1.64,110.0
20/12/2022,131289,RUMI,2,12698.42,20137,24,0.63,1.53,800.0,2.02,3000.0
20/12/2022,141002,JPPC,2,515645.29,381054,224,1.33,6.12,16420.0,6.55,2.0
20/12/2022,141003,APCT,2,561.3,510,3,1.1,1.05,2440.0,1.55,100.0
20/12/2022,141006,AALU,1,4622.76,1578,3,2.92,1.05,14.0,1.55,122.0
20/12/2022,141012,DADI,2,21046.65,20645,14,1.01,1.29,1808.0,1.79,10694.0
20/12/2022,141015,LEIN,0,1054.19,711,5,1.42,1.09,2524.0,1.59,50.0
20/12/2022,141018,JOPH,1,567078.87,15912,151,35.45,4.44,1.0,4.9,2.0
20/12/2022,141019,JOPI,2,1799.6,2465,8,0.73,1.16,2960.0,1.66,300.0
20/12/2022,141026,JOIC,0,98.92,61,4,1.62,1.07,200.0,1.57,200.0
20/12/2022,141036,ATTA,2,31520.6,48304,80,0.64,2.81,3001.0,3.29,2280.0
20/12/2022,141039,WIRE,2,8.5,50,1,0.17,1.0,8170.0,1.5,205396.0
20/12/2022,141043,APOT,1,7156.02,202,8,35.4,1.16,25.0,1.66,75.0
20/12/2022,141058,ATCO,2,739055.83,1589957,211,0.45,5.82,79546.0,6.26,19408.0
20/12/2022,141061,ELZA,0,134.55,345,1,0.39,1.0,405.0,1.5,1750.0
20/12/2022,141065,RMCC,2,10623.9,27136,21,0.39,1.46,1940.0,1.95,10548.0
20/12/2022,141070,JOST,2,9712.83,38843,13,0.25,1.27,80034.0,1.77,50190.0
20/12/2022,141074,UTOB,2,13168.46,19065,52,0.64,2.18,100.0,2.66,1584.0
20/12/2022,141086,INOH,0,37635.87,29177,20,1.26,1.44,450.0,1.93,1000.0
20/12/2022,141091,NATA,2,8787.29,6637,17,1.32,1.36,999.0,1.86,800.0
20/12/2022,141097,MECE,0,1529.82,4025,12,0.38,1.25,4290.0,1.75,17651.0
20/12/2022,141098,ASPMM,2,1890.0,2250,3,0.84,1.05,500.0,1.55,1000.0
20/12/2022,141106,IDMC,1,3093.4,5070,8,0.61,1.16,56731.0,1.66,137484.0
20/12/2022,141204,JPHM,0,481.3,2005,3,0.24,1.05,4989.0,1.55,6699.0
20/12/2022,141208,AQRM,2,1717.5,5050,6,0.34,1.11,16755.0,1.61,750.0
20/12/2022,141210,HPIC,1,2609.4,899,4,2.9,1.07,1.0,1.57,100.0
20/12/2022,141213,CJCC,0,360.9,2506,8,0.14,1.16,500.0,1.66,425.0
20/12/2022,141214,ASAS,2,515397.86,1056696,5,0.48,1.09,4790.0,1.59,9384.0
20/12/2022,141217,IPCH,2,1320.68,4000,4,0.33,1.07,3250.0,1.57,10000.0
20/12/2022,142041,JOPT,1,226905.08,42256,160,5.32,4.65,680.0,5.1,5600.0
21/02/2022,111001,JOIB,1,23205.89,6296,21,3.67,1.46,1231.0,1.95,15160.0
21/02/2022,111002,JOKB,1,3440.11,2553,15,1.34,1.32,2495.0,1.82,1110.0
21/02/2022,111003,JCBK,2,1430.66,1434,4,0.99,1.07,1000.0,1.57,1500.0
21/02/2022,111005,AJIB,1,19977.0,14300,10,1.39,1.2,3090.0,1.7,4649.0
21/02/2022,111006,SIBK,1,3692.07,2006,4,1.81,1.07,1000.0,1.57,500.0
21/02/2022,111007,UBSI,1,3573.3,2012,4,1.76,1.07,782.0,1.57,100.0
21/02/2022,111009,ABCO,1,2362.43,2647,7,0.89,1.14,1140.0,1.64,4908.0
21/02/2022,111014,INVB,1,468.35,323,2,1.45,1.02,500.0,1.52,277.0
21/02/2022,111017,CAPL,1,62766.42,28402,18,2.2,1.4,6600.0,1.89,10000.0
21/02/2022,111020,SGBJ,1,4440.0,3000,1,1.48,1.0,310.0,1.5,419.0
21/02/2022,111021,CABK,1,59331.0,42095,39,1.4,1.87,1000.0,2.36,4555.0
21/02/2022,111022,BOJX,1,36340.0,16000,12,2.27,1.25,1000.0,1.75,2250.0
21/02/2022,111027,BAMB,0,518.25,2072,5,0.25,1.09,4465.0,1.59,17024.0
21/02/2022,111033,AHLI,1,185161.8,185781,29,0.99,1.64,85203.0,2.13,23999.0
21/02/2022,113023,ARBK,1,367315.56,79920,62,4.56,2.4,1494.0,2.88,3006.0
21/02/2022,121002,MEIN,1,42271.32,30636,2,1.37,1.02,1300.0,1.52,100.0
21/02/2022,121004,JOIN,1,347.0,200,2,1.71,1.02,200.0,1.52,200.0
21/02/2022,121025,TIIC,1,2224.0,1600,2,1.39,1.02,1100.0,1.52,1450.0
21/02/2022,121026,ARAS,2,1532.53,9009,6,0.17,1.11,26567.0,1.61,66560.0
21/02/2022,121034,FINS,1,68.0,100,1,0.68,1.0,1067.0,1.5,900.0
21/02/2022,131003,JOHT,2,1824.1,990,2,1.84,1.02,109.0,1.52,25.0
21/02/2022,131004,JOEP,1,37125.57,30947,16,1.19,1.34,23055.0,1.84,2614.0
21/02/2022,131005,AIHO,2,704.0,800,3,0.88,1.05,450.0,1.55,94.0
21/02/2022,131010,IREL,1,5134.0,525,4,9.77,1.07,490.0,1.57,500.0
21/02/2022,131011,VFED,2,2119.48,1164,4,1.82,1.07,50.0,1.57,10000.0
